NR_CERTIFICADO;DT_PROTOCOLO
1144147213117;2025-04-07
1144147233114;2025-04-03
1144147383108;2025-04-10
1144147403117;2025-04-03
1144147413109;2025-04-03
1144147423117;2025-04-03
1144147643112;2025-04-29
1144147733109;2025-04-03
1144147783111;2025-04-03
1144147973114;2025-04-03
1144148193111;2025-04-03
1144148273117;2025-04-03
1144148383117;2025-04-03
1144148423108;2025-04-15
1144148473108;2025-05-02
1144148673117;2025-04-04
1144148693117;2025-04-03
1144148763115;2025-04-03
1144148883117;2025-04-07
1144148893117;2025-04-03
1144148943117;2025-04-03
1144149223114;2025-04-09
1144149243117;2025-04-10
1144149263117;2025-04-08
1144149413114;2025-04-04
1144149453114;2025-04-04
1144149503109;2025-04-25
1144149533117;2025-04-08
1144149643108;2025-04-04
1144149923117;2025-05-17
1144149973117;2025-05-26
1144150173117;2025-04-04
1144150203109;2025-04-16
1144150213117;2025-04-04
1144150263117;2025-04-04
1144150323114;2025-04-04
1144273623117;2025-04-04
1144273713117;2025-04-14
1144273753117;2025-04-09
1144273853109;2025-05-05
1144273913117;2025-04-04
1144273923117;2025-04-04
1144273943117;2025-04-04
1144273953117;2025-04-14
1144274003109;2025-04-04
1144274063117;2025-04-30
1144274073117;2025-04-11
1144274113117;2025-04-04
1144274173114;2025-04-04
1144274263117;2025-04-14
1144274263111;2025-04-14
1144274313109;2025-04-17
1144274353111;2025-04-07
1144274363117;2025-04-04
1144274373108;2025-04-04
1144274373117;2025-04-04
1144274473114;2025-04-15
1144274573109;2025-04-04
1144274883117;2025-06-27
1144274893114;2025-04-30
1144275023114;2025-06-12
1144275053109;2025-04-07
1144275223114;2025-04-04
1144275223111;2025-04-04
1144275363117;2025-10-06
1144275393114;2025-04-08
1144275583111;2025-04-05
1144275863114;2025-04-30
1144275873114;2025-06-08
1144275933117;2025-04-07
1144275993117;2025-04-07
1144276293111;2025-04-07
1144276303108;2025-04-16
1144276313109;2025-04-07
1144276313117;2025-04-07
1144276423114;2025-04-07
1144276573109;2025-04-07
1144276583114;2025-04-24
1144276663109;2025-04-07
1144276693109;2025-04-07
1144276723108;2025-04-07
1144276753117;2025-04-07
1144276773112;2025-05-13
1144276943114;2025-04-08
1144277053114;2025-04-07
1144277083117;2025-04-07
1144277253108;2025-04-07
1144277573117;2025-04-10
1144277813117;2025-04-08
1144277853108;2025-04-07
1144277863109;2025-04-07
1144277953114;2025-04-07
1144278053108;2025-04-07
1144278183117;2025-04-07
1144278193117;2025-04-22
1144278243108;2025-04-08
1144278323114;2025-04-10
1144278343114;2025-04-07
1144278373109;2025-04-10
1144278473114;2025-04-29
1144278663117;2025-04-07
1144278963114;2025-04-08
1144279013114;2025-04-08
1144279203111;2025-04-08
1144279243109;2025-04-17
1144279343108;2025-04-12
1144279533117;2025-04-08
1144279673111;2025-04-08
1144279683117;2025-04-08
1144279703117;2025-04-22
1144279773109;2025-04-08
1144279783117;2025-04-08
1144279823108;2025-04-08
1144279973112;2025-04-08
1144280043111;2025-04-08
1144280073114;2025-04-08
1144280143117;2025-04-08
1144280163117;2025-04-10
1144280453115;2025-04-14
1144280453117;2025-04-14
1144280473114;2025-04-10
1144280633117;2025-04-17
1144280933114;2025-04-08
1144281203117;2025-04-08
1144281213108;2025-04-08
1144281253114;2025-04-08
1144281273117;2025-04-14
1144281333117;2025-04-08
1144281423117;2025-04-30
1144281433108;2025-04-08
1144281513114;2025-04-10
1144281593114;2025-04-17
1144281823117;2025-04-08
1144281983117;2025-04-11
1144282103117;2025-04-08
1144282123117;2025-04-11
1144282163108;2025-04-09
1144282423114;2025-04-23
1144282463117;2025-04-14
1144282463114;2025-04-14
1144282663114;2025-04-09
1144283083114;2025-04-09
1144283313117;2025-04-10
1144283343117;2025-04-09
1144293583117;2025-04-04
1144293603117;2025-04-14
1144293613117;2025-04-14
1144293653117;2025-04-24
1144293683109;2025-05-27
1144293693109;2025-05-29
1144293763117;2025-07-17
1144293813111;2025-08-14
1144293813117;2025-08-14
1144293933117;2025-09-16
1144293963117;2025-09-19
1144293973109;2025-10-30
1144294063117;2025-10-17
1144294083109;2025-10-20
1144294093117;2025-10-24
1144294113117;2025-10-30
1144294203109;2025-11-13
1144294253109;2025-12-12
1144313613117;2025-04-22
1144313693117;2025-07-14
1144313833109;2025-07-04
1144313883117;2025-07-26
1144313933117;2025-08-08
1144314203117;2025-11-24
1144314233117;2025-12-16
1144384173117;2025-04-09
1144384183117;2025-04-09
1144384263114;2025-04-09
1144384273109;2025-04-10
1144384273117;2025-04-10
1144384333114;2025-04-30
1144384363114;2025-04-09
1144384503117;2025-04-09
1144384553114;2025-04-09
1144384633114;2025-04-09
1144384853117;2025-04-09
1144385213117;2025-04-09
1144385383117;2025-04-09
1144385403109;2025-04-09
1144385683117;2025-04-09
1144385793117;2025-04-09
1144385823109;2025-04-09
1144385863108;2025-04-09
1144385893117;2025-04-09
1144386083109;2025-04-09
1144386183114;2025-04-09
1144386183117;2025-04-09
1144386223114;2025-04-09
1144386253117;2025-04-09
1144386613117;2025-04-10
1144386833117;2025-04-10
1144386833109;2025-04-10
1144387043117;2025-04-10
1144387063111;2025-04-10
1144387073117;2025-04-17
1144387203117;2025-04-10
1144387533114;2025-04-10
1144387573111;2025-05-05
1144387593117;2025-05-06
1144387793117;2025-04-10
1144387993117;2025-08-06
1144388003117;2025-04-14
1144388223114;2025-04-10
1144388223117;2025-04-10
1144388433114;2025-04-10
1144388633117;2025-04-10
1144388953108;2025-04-16
1144389103114;2025-04-10
1144389113114;2025-04-24
1144389163114;2025-04-10
1144389253114;2025-04-11
1144389283115;2025-04-10
1144389343114;2025-04-24
1144389453117;2025-04-15
1144389513117;2025-04-11
1144389573115;2025-04-11
1144389753117;2025-04-11
1144389763114;2025-04-16
1144389773108;2025-04-11
1144389803111;2025-04-13
1144389833117;2025-04-11
1144389913114;2025-04-11
1144389973117;2025-04-11
1144390053117;2025-04-11
1144390063109;2025-04-11
1144390103111;2025-04-29
1144390143117;2025-04-11
1144390273117;2025-04-11
1144390513109;2025-04-24
1144390613117;2025-04-11
1144390863114;2025-04-11
1144390863117;2025-04-11
1144390873108;2025-04-30
1144390993112;2025-04-11
1144390993117;2025-04-11
1144391023117;2025-04-11
1144391023112;2025-04-11
1144391063117;2025-04-11
1144391153117;2025-04-11
1144391253108;2025-04-11
1144391283117;2025-04-11
1144391383117;2025-04-15
1144391423109;2025-04-11
1144391523117;2025-04-15
1144391643114;2025-04-11
1144391853117;2025-04-15
1144392093112;2025-04-14
1144392153114;2025-04-13
1144392193111;2025-04-11
1144392323117;2025-04-15
1144392383114;2025-04-14
1144392393117;2025-04-13
1144392703117;2025-04-15
1144392733114;2025-04-14
1144392883117;2025-04-14
1144393043117;2025-04-30
1144393053117;2025-04-14
1144393083109;2025-04-14
1144393143114;2025-04-14
1144393363115;2025-04-15
1144393403117;2025-04-14
1144393503109;2025-04-14
1144393553109;2025-04-14
1144393623108;2025-04-14
1144393623117;2025-04-14
1144393653108;2025-04-28
1144393763117;2025-04-14
1144393933117;2025-04-16
1144526733114;2025-04-30
1144526773117;2025-04-15
1144527163117;2025-04-16
1144527353117;2025-04-15
1144527503117;2025-05-12
1144527613117;2025-04-15
1144527833114;2025-05-06
1144527933111;2025-04-14
1144527953114;2025-04-14
1144528103109;2025-04-14
1144528143114;2025-04-14
1144528153111;2025-04-14
1144528213114;2025-04-14
1144528363114;2025-04-14
1144528383114;2025-04-17
1144528473117;2025-04-14
1144528503117;2025-04-14
1144528783108;2025-04-15
1144528813111;2025-04-15
1144528823114;2025-04-15
1144529023117;2025-04-15
1144529063112;2025-04-15
1144529133112;2025-04-15
1144529293109;2025-04-15
1144529843114;2025-04-16
1144530033117;2025-04-15
1144530183114;2025-04-15
1144530383108;2025-04-15
1144530503117;2025-04-15
1144530823111;2025-04-15
1144530963117;2025-04-15
1144531053114;2025-04-17
1144531103111;2025-04-15
1144531323108;2025-04-15
1144531583108;2025-04-16
1144531653117;2025-04-16
1144531753117;2025-04-16
1144531793114;2025-04-16
1144531863117;2025-04-16
1144531963117;2025-04-22
1144532263114;2025-04-16
1144532283117;2025-04-17
1144532473117;2025-04-16
1144532663108;2025-04-16
1144532813108;2025-04-16
1144532913114;2025-04-16
1144533263114;2025-04-16
1144533333109;2025-04-22
1144533393117;2025-05-06
1144533573117;2025-04-16
1144533633109;2025-04-16
1144533653117;2025-04-16
1144533703109;2025-04-16
1144533763111;2025-04-30
1144533843117;2025-04-16
1144533933117;2025-04-16
1144533973109;2025-04-17
1144534023114;2025-04-17
1144534163108;2025-04-16
1144534353108;2025-04-16
1144534373109;2025-04-16
1144534393114;2025-05-14
1144534473108;2025-04-30
1144534523108;2025-04-16
1144534533109;2025-04-22
1144534553108;2025-04-22
1144534583111;2025-05-21
1144534603117;2025-04-16
1144534803117;2025-05-07
1144534983117;2025-04-28
1144535073117;2025-04-17
1144535333109;2025-04-17
1144535383109;2025-04-17
1144535463117;2025-04-17
1144535463109;2025-04-17
1144535513108;2025-04-17
1144535713109;2025-04-17
1144535783109;2025-04-17
1144535913108;2025-04-17
1144535943114;2025-05-08
1144535983114;2025-09-23
1144536033117;2025-06-11
1144536043117;2025-05-27
1144536083114;2025-04-23
1144536103108;2025-04-22
1144536113117;2025-05-29
1144536273112;2025-04-17
1144536343109;2025-04-17
1144536363117;2025-04-17
1144567443117;2025-05-30
1144567453117;2025-05-27
1144567463117;2025-05-27
1144567543117;2025-09-03
1144567573117;2025-09-12
1144567603117;2025-10-19
1144627523112;2025-04-28
1144627543112;2025-05-02
1144627543117;2025-05-02
1144669643117;2025-10-09
1144669803115;2025-12-26
1144669813115;2025-12-26
1144689533108;2025-04-29
1144689553109;2025-04-22
1144689573111;2025-04-23
1144689623111;2025-04-17
1144689673108;2025-04-17
1144689753108;2025-04-17
1144689833117;2025-04-17
1144689873114;2025-04-17
1144689963117;2025-04-25
1144690043117;2025-05-09
1144690073117;2025-04-18
1144690273112;2025-04-21
1144690283114;2025-04-21
1144690433108;2025-04-30
1144690513117;2025-04-22
1144690593108;2025-05-06
1144690633117;2025-04-22
1144690693114;2025-04-22
1144690803117;2025-04-22
1144690823117;2025-04-22
1144691183114;2025-04-29
1144691273109;2025-04-22
1144691333117;2025-05-08
1144691493117;2025-04-22
1144691623117;2025-04-22
1144691743112;2025-04-24
1144691863114;2025-04-28
1144691923111;2025-04-22
1144691953111;2025-04-24
1144691983117;2025-04-22
1144692073108;2025-07-01
1144692163117;2025-04-22
1144692303117;2025-04-22
1144692373117;2025-04-22
1144692423117;2025-04-22
1144692463114;2025-04-28
1144692693117;2025-04-22
1144692733117;2025-04-24
1144692913108;2025-04-24
1144692943109;2025-04-23
1144693003117;2025-04-25
1144693073111;2025-04-22
1144693253109;2025-04-23
1144693353114;2025-04-23
1144693353117;2025-04-23
1144693413117;2025-04-23
1144693413114;2025-04-23
1144693423109;2025-04-23
1144693423114;2025-04-23
1144693463114;2025-04-23
1144693463117;2025-04-23
1144693503108;2025-04-25
1144693523117;2025-04-24
1144693543114;2025-04-23
1144693543109;2025-04-23
1144693673109;2025-04-23
1144693673114;2025-04-23
1144693693109;2025-04-23
1144693943114;2025-04-23
1144693943109;2025-04-23
1144693953114;2025-04-23
1144693963117;2025-04-23
1144693973114;2025-04-23
1144693973109;2025-04-23
1144694033114;2025-04-23
1144694033109;2025-04-23
1144694053117;2025-04-24
1144694083117;2025-04-25
1144694113109;2025-04-23
1144694113114;2025-04-23
1144694123117;2025-04-25
1144694133114;2025-04-23
1144694133109;2025-04-23
1144694213114;2025-04-28
1144694243114;2025-04-23
1144694253109;2025-04-25
1144694483117;2025-04-23
1144694513114;2025-04-23
1144694653112;2025-04-23
1144694653117;2025-04-23
1144694733117;2025-04-23
1144694783117;2025-04-23
1144694853117;2025-04-24
1144694933114;2025-04-24
1144694943117;2025-04-23
1144694943112;2025-04-23
1144695073108;2025-04-23
1144695133114;2025-04-23
1144695283109;2025-08-27
1144695343114;2025-04-24
1144695353114;2025-04-29
1144695763111;2025-08-19
1144695763117;2025-08-19
1144695903117;2025-04-23
1144695913108;2025-04-23
1144696033108;2025-04-23
1144696063109;2025-04-24
1144696193117;2025-04-24
1144696203114;2025-04-23
1144696293108;2025-04-24
1144696353117;2025-04-24
1144696373117;2025-04-24
1144696393117;2025-04-23
1144696413117;2025-04-24
1144696423108;2025-04-29
1144696543111;2025-04-28
1144696873112;2025-04-24
1144696893114;2025-04-24
1144697003112;2025-04-24
1144697073114;2025-04-28
1144697113108;2025-04-24
1144697143109;2025-04-25
1144697583111;2025-04-24
1144697703114;2025-04-24
1144697733114;2025-04-24
1144697793108;2025-04-24
1144698103109;2025-05-16
1144698173117;2025-04-24
1144698173114;2025-04-24
1144698313117;2025-06-30
1144698363108;2025-04-24
1144698413114;2025-04-25
1144698433112;2025-04-24
1144698613117;2025-05-05
1144698653111;2025-04-28
1144698753117;2025-04-30
1144699183111;2025-04-24
1144699293114;2025-04-28
1144699343117;2025-04-25
1144699483114;2025-04-24
1144699513108;2025-04-24
1144775103114;2025-04-24
1144775143114;2025-04-28
1144775143117;2025-04-28
1144775153108;2025-04-24
1144775163117;2025-04-24
1144775223117;2025-05-12
1144775283114;2025-04-30
1144775293109;2025-04-25
1144775353108;2025-04-24
1144775453117;2025-04-25
1144775453114;2025-04-25
1144775553111;2025-04-24
1144775573117;2025-04-24
1144775633114;2025-04-24
1144775703114;2025-04-25
1144775753117;2025-04-30
1144775983109;2025-04-25
1144776013109;2025-04-25
1144776153109;2025-05-02
1144776263108;2025-04-25
1144776413114;2025-04-28
1144776753114;2025-04-25
1144776783109;2025-05-20
1144776943108;2025-04-25
1144777023114;2025-04-30
1144777153117;2025-04-25
1144777193111;2025-04-25
1144777193117;2025-04-25
1144777253117;2025-04-25
1144777273109;2025-04-25
1144777423114;2025-04-25
1144777433114;2025-04-25
1144777633114;2025-04-25
1144777703117;2025-04-25
1144777753117;2025-04-25
1144777863117;2025-05-22
1144777903109;2025-05-26
1144778033111;2025-06-18
1144778143117;2025-04-25
1144778323117;2025-04-25
1144778373117;2025-05-30
1144778403114;2025-05-14
1144778433114;2025-04-30
1144778503117;2025-04-25
1144778643109;2025-04-29
1144778653117;2025-04-30
1144778703117;2025-04-28
1144778723114;2025-04-30
1144778813117;2025-04-26
1144778933117;2025-04-26
1144779003117;2025-05-05
1144779193112;2025-04-28
1144779213112;2025-04-28
1144779243114;2025-04-30
1144779293114;2025-04-30
1144779353114;2025-04-28
1144779403117;2025-04-28
1144779443117;2025-04-28
1144780033114;2025-04-28
1144780203117;2025-04-28
1144780283109;2025-05-13
1144780343112;2025-04-28
1144780613114;2025-04-28
1144780663117;2025-04-28
1144781013117;2025-07-25
1144781133117;2025-04-28
1144781253114;2025-04-29
1144781253109;2025-04-29
1144781603109;2025-04-29
1144781603114;2025-04-29
1144781683108;2025-04-28
1144781773117;2025-04-28
1144781813108;2025-04-28
1144781853114;2025-04-28
1144782013117;2025-04-29
1144782063114;2025-05-27
1144782123117;2025-05-08
1144782233114;2025-06-25
1144782323114;2025-04-28
1144782373114;2025-04-28
1144782473114;2025-04-28
1144782773109;2025-04-28
1144782913109;2025-04-29
1144782943114;2025-04-30
1144783353114;2025-04-28
1144783403117;2025-04-28
1144783563114;2025-04-28
1144783603117;2025-05-06
1144783633114;2025-04-30
1144783713108;2025-05-07
1144783823114;2025-04-28
1144783883114;2025-04-29
1144783883108;2025-04-29
1144784133114;2025-04-30
1144784143114;2025-04-29
1144784173114;2025-04-29
1144784333114;2025-05-02
1144784383111;2025-04-29
1144784393111;2025-04-29
1144784403114;2025-04-29
1144784603114;2025-04-30
1144784603117;2025-04-30
1144784683117;2025-04-29
1144784743108;2025-04-29
1144784743117;2025-04-29
1144785053117;2025-04-29
1144785063114;2025-04-29
1144878993108;2025-04-29
1144879043117;2025-04-29
1144879043111;2025-04-29
1144879113117;2025-04-30
1144879113109;2025-04-30
1144879163114;2025-05-01
1144879223117;2025-04-29
1144879233114;2025-05-01
1144879523117;2025-04-29
1144879623114;2025-05-12
1144879733114;2025-04-29
1144879763117;2025-05-16
1144879803114;2025-04-29
1144880023114;2025-04-29
1144880133108;2025-04-29
1144880403114;2025-04-29
1144880463117;2025-04-29
1144880513109;2025-04-29
1144880533117;2025-05-05
1144880573114;2025-04-29
1144880583117;2025-05-29
1144880653117;2025-04-29
1144880763109;2025-04-29
1144880843114;2025-04-29
1144881053109;2025-04-30
1144881063117;2025-04-29
1144881073111;2025-04-29
1144881103111;2025-04-29
1144881173114;2025-05-08
1144881273108;2025-04-29
1144881423114;2025-04-29
1144881493114;2025-04-29
1144881593117;2025-04-29
1144881763114;2025-04-29
1144881813114;2025-04-29
1144881833108;2025-05-16
1144881913109;2025-04-30
1144881943114;2025-04-29
1144881983114;2025-05-25
1144882053117;2025-04-29
1144882053114;2025-04-29
1144882063114;2025-05-01
1144882083114;2025-04-29
1144882103108;2025-04-30
1144882123114;2025-04-29
1144882153114;2025-04-29
1144882173114;2025-04-29
1144882183108;2025-04-30
1144882193114;2025-04-29
1144882293109;2025-04-29
1144882323108;2025-04-30
1144882563114;2025-04-30
1144882583114;2025-04-30
1144882593114;2025-04-30
1144882613114;2025-05-01
1144882703114;2025-04-30
1144882773114;2025-04-30
1144882843114;2025-04-30
1144882903114;2025-04-30
1144883163114;2025-05-01
1144883243109;2025-04-30
1144883303114;2025-04-30
1144883593114;2025-04-30
1144883753114;2025-04-30
1144883773109;2025-04-30
1144883943109;2025-04-30
1144883973114;2025-06-30
1144884083108;2025-04-30
1144884153117;2025-04-30
1144884273108;2025-04-30
1144884283114;2025-04-30
1144884293117;2025-05-06
1144884343117;2025-05-08
1144884423108;2025-04-30
1144884443109;2025-04-30
1144884463108;2025-04-30
1144884473114;2025-05-01
1144884613108;2025-04-30
1144884723108;2025-04-30
1144884823117;2025-04-30
1144884853117;2025-05-02
1144884973108;2025-04-30
1144885003108;2025-04-30
1144885043117;2025-05-02
1144885153114;2025-04-30
1144885283114;2025-04-30
1144885293114;2025-04-30
1144885443111;2025-04-30
1144885453114;2025-04-30
1144885523108;2025-04-30
1144885593117;2025-05-26
1144885623108;2025-04-30
1144885633114;2025-04-30
1144885723114;2025-04-30
1144885743117;2025-04-30
1144885823114;2025-04-30
1144885863114;2025-04-30
1144885903117;2025-05-02
1144885933111;2025-04-30
1144885953114;2025-04-30
1144886023114;2025-04-30
1144886053114;2025-04-30
1144886183114;2025-04-30
1144886203117;2025-04-30
1144886223108;2025-04-30
1144886353109;2025-04-30
1144886403108;2025-04-30
1144886413109;2025-04-30
1144886433108;2025-04-30
1144886503117;2025-04-30
1144886523114;2025-05-08
1144886563114;2025-04-30
1144886573114;2025-04-30
1144886623114;2025-04-30
1144886643117;2025-04-30
1144886703109;2025-04-30
1144886723114;2025-04-30
1144886743114;2025-04-30
1144886793114;2025-04-30
1144886853114;2025-04-30
1144886953111;2025-04-30
1144886953114;2025-04-30
1144887043114;2025-04-30
